"","choice","income","price","text"
"1639","colgate",70000,5," I purchased the Colgate whitening toothpaste with fluoride."
"1640","colgate",70000,5," I purchased the Colgate whitening toothpaste with fluoride for $5."
"1641","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1642","crest",70000,5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1643","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride."
"1644","crest",70000,5,"I purchased the Crest whitening toothpaste with fluoride, price $4."
"1645","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1646","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1647","crest",70000,5," I purchased Crest whitening toothpaste with fluoride for $4."
"1648","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1649","crest",70000,5," I purchased Crest whitening toothpaste with fluoride for $4."
"1650","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride."
"1651","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride, which cost $4."
"1652","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride."
"1653","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride."
"1654","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride."
"1655","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride."
"1656","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride."
"1657","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride priced at $4."
"1658","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride."
"1659","colgate",70000,5,"
I purchased Colgate whitening toothpaste with fluoride."
"1660","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1661","crest",70000,5,"
I purchased the Crest whitening toothpaste with fluoride at a price of $4."
"1662","crest",70000,5," I purchased Crest whitening toothpaste with fluoride, price $4."
"1663","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride."
"1664","crest",70000,5," I purchased the Crest whitening toothpaste with fluoride."
"1665","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1666","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1667","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1668","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride at a price of $4."
"1669","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1670","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1671","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1672","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1673","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1674","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1675","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1676","crest",70000,5.25,"
I purchased Crest whitening toothpaste with fluoride for $4."
"1677","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1678","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1679","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1680","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1681","crest",70000,5.25," I purchased Crest whitening toothpaste with fluoride for $4."
"1682","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1683","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1684","crest",70000,5.25," I purchased the Crest Whitening toothpaste with fluoride."
"1685","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1686","crest",70000,5.25," I purchased Crest whitening toothpaste with fluoride for $4."
"1687","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1688","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1689","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1690","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1691","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1692","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1693","crest",70000,5.25," I purchased Crest whitening toothpaste with fluoride, for $4."
"1694","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, priced at $4."
"1695","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1696","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1697","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1698","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1699","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1700","crest",70000,5.25," I purchased Crest whitening toothpaste with fluoride for $4."
"1701","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1702","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1703","crest",70000,5.25," I purchased Crest whitening toothpaste with fluoride for $4."
"1704","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1705","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1706","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1707","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1708","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1709","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1710","crest",70000,5.25," I purchased the Crest Whitening Toothpaste with fluoride, for $4."
"1711","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1712","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride, for $4."
"1713","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1714","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1715","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1716","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1717","crest",70000,5.25," I purchased Crest whitening toothpaste with fluoride for $4."
"1718","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1719","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1720","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1721","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1722","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride ($4)."
"1723","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1724","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1725","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1726","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1727","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1728","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride, for $4."
"1729","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride, for $4."
"1730","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1731","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1732","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1733","crest",70000,5.25," I purchased Crest whitening toothpaste with fluoride, price $4."
"1734","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1735","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1736","crest",70000,5.25," I purchased Crest whitening toothpaste with fluoride for $4."
"1737","crest",70000,5.25," I purchased Crest whitening toothpaste with fluoride, for $4."
"1738","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1739","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1740","crest",70000,5.25," I purchased the Crest Whitening toothpaste with fluoride."
"1741","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1742","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, which was priced at $4."
"1743","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1744","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1745","crest",70000,5.25," I purchased Crest whitening toothpaste with fluoride."
"1746","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1747","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1748","crest",70000,5.25," I purchased Crest whitening toothpaste with fluoride."
"1749","crest",70000,5.25,"
I purchased Crest whitening toothpaste with fluoride, for $4."
"1750","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1751","crest",70000,5.25," I purchased Crest Whitening toothpaste with fluoride."
"1752","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1753","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1754","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1755","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1756","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1757","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1758","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1759","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1760","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1761","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1762","crest",70000,5.25,"
I purchased Crest Whitening Toothpaste with Fluoride."
"1763","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1764","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1765","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1766","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1767","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1768","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1769","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1770","crest",70000,5.25," I chose the Crest whitening toothpaste with fluoride ($4)."
"1771","crest",70000,5.25," I purchased Crest whitening toothpaste with fluoride."
"1772","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1773","colgate",70000,5.25," I purchased Colgate whitening toothpaste with fluoride for $5.25."
"1774","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride, for $4."
"1775","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1776","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride at $4."
"1777","crest",70000,5.25,"
I purchased Crest whitening toothpaste with fluoride."
"1778","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1779","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1780","crest",70000,5.25," I purchased Crest whitening toothpaste with fluoride."
"1781","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1782","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1783","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1784","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1785","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride."
"1786","crest",70000,5.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1787","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1788","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1789","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1790","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1791","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1792","crest",70000,5.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1793","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1794","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1795","colgate",70000,5.5," I purchased the Colgate whitening toothpaste with fluoride."
"1796","crest",70000,5.5," I purchased the Crest Whitening Toothpaste with Fluoride."
"1797","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1798","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1799","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1800","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1801","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1802","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1803","crest",70000,5.5,"
I purchased Crest whitening toothpaste with fluoride for $4."
"1804","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1805","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1806","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1807","colgate",70000,5.5," I purchased the Colgate whitening toothpaste with fluoride."
"1808","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1809","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1810","colgate",70000,5.5," I purchased the Colgate whitening toothpaste with fluoride."
"1811","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1812","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1813","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1814","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1815","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1816","crest",70000,5.5," I purchased Crest whitening toothpaste with fluoride, price $4."
"1817","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1818","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1819","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride, at the price of $4."
"1820","colgate",70000,5.5," I purchased the Colgate whitening toothpaste with fluoride."
"1821","colgate",70000,5.5," I purchased Colgate whitening toothpaste with fluoride."
"1822","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1823","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1824","colgate",70000,5.5," I purchased the Colgate whitening toothpaste with fluoride."
"1825","colgate",70000,5.5," I purchased the Colgate whitening toothpaste with fluoride."
"1826","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1827","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1828","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1829","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1830","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1831","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1832","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1833","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1834","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1835","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1836","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1837","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1838","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1839","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1840","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1841","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1842","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1843","colgate",70000,5.5,"
I purchased the Colgate whitening toothpaste with fluoride."
"1844","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1845","colgate",70000,5.5," I purchased the Colgate whitening toothpaste with fluoride."
"1846","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1847","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1848","colgate",70000,5.5,"
I purchased the Colgate whitening toothpaste with fluoride for $5.5."
"1849","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1850","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1851","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1852","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1853","crest",70000,5.5," I purchased Crest whitening toothpaste with fluoride at the price of $4."
"1854","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1855","colgate",70000,5.5," I purchased the Colgate whitening toothpaste with fluoride."
"1856","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1857","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1858","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1859","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1860","colgate",70000,5.5," I purchased the Colgate whitening toothpaste with fluoride."
"1861","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1862","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1863","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1864","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1865","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1866","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1867","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1868","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1869","crest",70000,5.5," I purchased Crest whitening toothpaste with fluoride for $4."
"1870","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1871","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1872","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1873","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1874","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1875","crest",70000,5.5," I purchased Crest whitening toothpaste with fluoride."
"1876","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1877","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride at a price of $4."
"1878","crest",70000,5.5," I purchased the Crest Whitening Toothpaste with Fluoride."
"1879","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1880","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1881","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1882","crest",70000,5.5," I purchased the Crest Whitening Toothpaste with Fluoride ($4)."
"1883","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1884","colgate",70000,5.5,"
I purchased the Colgate whitening toothpaste with fluoride, for the price of $5.5."
"1885","crest",70000,5.5," I purchased Crest whitening toothpaste with fluoride, price $4."
"1886","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1887","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1888","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride at a price of $4."
"1889","colgate",70000,5.5," I purchased the Colgate whitening toothpaste with fluoride for $5.5."
"1890","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1891","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1892","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1893","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1894","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1895","colgate",70000,5.5,"
I purchased the Colgate whitening toothpaste with fluoride."
"1896","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1897","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1898","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1899","colgate",70000,5.5," I purchased the Colgate whitening toothpaste with fluoride."
"1900","colgate",70000,5.5," I purchased Colgate whitening toothpaste with fluoride for $5.50."
"1901","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride, which cost $4."
"1902","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1903","crest",70000,5.5," I purchased Crest whitening toothpaste with fluoride for $4."
"1904","crest",70000,5.5," I purchased Crest whitening toothpaste with fluoride for $4."
"1905","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1906","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1907","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1908","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1909","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride, price $4."
"1910","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride, at a price of $4."
"1911","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1912","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1913","colgate",70000,5.5," I purchased the Colgate whitening toothpaste with fluoride."
"1914","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1915","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride."
"1916","colgate",70000,5.5," I purchased the Colgate whitening toothpaste with fluoride,priced $5.5."
"1917","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1918","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1919","crest",70000,5.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1920","crest",70000,5.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1921","crest",70000,5.75,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1922","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1923","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1924","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1925","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride at a price of $4."
"1926","crest",70000,5.75," I purchased Crest whitening toothpaste with fluoride, for $4."
"1927","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1928","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1929","crest",70000,5.75," I purchased Crest whitening toothpaste with fluoride, for $4."
"1930","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1931","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1932","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1933","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1934","colgate",70000,5.75," I purchased the Colgate whitening toothpaste with fluoride."
"1935","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1936","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1937","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1938","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1939","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1940","crest",70000,5.75,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1941","crest",70000,5.75,"
I purchased the Crest whitening toothpaste with fluoride."
"1942","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1943","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1944","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1945","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1946","crest",70000,5.75,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1947","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1948","crest",70000,5.75,"
I purchased the Crest whitening toothpaste with fluoride ($4)."
"1949","crest",70000,5.75,"
I purchased Crest whitening toothpaste with fluoride, price $4."
"1950","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1951","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1952","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1953","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1954","colgate",70000,5.75," I purchased Colgate whitening toothpaste with fluoride."
"1955","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1956","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1957","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1958","crest",70000,5.75,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1959","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride at a price of $4."
"1960","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1961","crest",70000,5.75,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1962","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1963","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1964","crest",70000,5.75," I purchased Crest whitening toothpaste with fluoride for $4."
"1965","crest",70000,5.75,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1966","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1967","crest",70000,5.75," I purchased Crest whitening toothpaste with fluoride, price $4."
"1968","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1969","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1970","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1971","crest",70000,5.75,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1972","crest",70000,5.75,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1973","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1974","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1975","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1976","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1977","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1978","crest",70000,5.75," I purchased Crest whitening toothpaste with fluoride, for $4."
"1979","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1980","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1981","crest",70000,5.75,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1982","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1983","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1984","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1985","crest",70000,5.75," I purchased Crest whitening toothpaste with fluoride, for $4."
"1986","crest",70000,5.75,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1987","crest",70000,5.75," Crest whitening toothpaste with fluoride, price $4."
"1988","crest",70000,5.75,"
I purchased the Crest whitening toothpaste with fluoride, for $4."
"1989","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1990","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1991","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1992","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride."
"1993","crest",70000,5.75," I purchased the Crest whitening toothpaste with fluoride, price $4."
